,NGA,Temperoculture,Period_start,Period_end,Capital,Degree of centralization,Duration,Language,Linguistic family,Original name,Peak Date,succeeding (quasi)polity,Supra-polity relations,UTM zone,High Gods (creator gods),supernatural enforcement of fairness,supernatural enforcement of human reciprocity,supernatural enforcement of in-group loyalty,Name of Official Cult,Name of other significant religious or ideological systems,Examination system,Full-time bureaucrats,Merit promotion,Source of support,Specialized government buildings,Calendar,Fiction,History,Lists tables and classifications,Non-phonetic alphabetic writing,Philosophy,Phonetic alphabetic writing,Practical literature,Religious literature,Sacred Texts,Scientific literature,Script,Time,Written records,Courts,Formal legal code,Judges,Professional Lawyers,Couriers,Debt and credit structures,Foreign coins,General postal service,Indigenous coins,Paper currency,Postal stations,Precious metals,Store of wealth,Tokens,Professional military officers,Professional priesthood,Professional soldiers,Bridges,Burial site,Canals,Ceremonial site,drinking water supply systems,Enclosures,Entertainment buildings,irrigation systems,Knowledge/information buildings,markets,Mines or quarries,Ports,Roads,Special purpose house,Special purpose sites,Symbolic building,Trading emporia,Utilitarian public buildings,Polity Population,preceding (quasi)polity,relationship to preceding (quasi)polity,Description of the Normative Ideology,Largest scale collective ritual of the official cult_Frequency for the audience,Largest scale collective ritual of the official cult_Frequency for the ritual specialist,Largest scale collective ritual of the official cult_Frequency per participant,Most dysphoric collective ritual_Frequency for the audience,Most dysphoric collective ritual_Frequency for the ritual specialist,Most dysphoric collective ritual_Frequency per participant,Most euphoric collective ritual of the official cult_Frequency for the audience,Most euphoric collective ritual of the official cult_Frequency for the ritual specialist,Most euphoric collective ritual of the official cult_Frequency per participant,Most frequent collective ritual of the official cult_Frequency for the audience,Most frequent collective ritual of the official cult_Frequency for the ritual specialist,Most frequent collective ritual of the official cult_Frequency per participant,Most frequent collective ritual of the official cult_Name,Most widespread collective ritual of the official cult_Frequency for the audience,Most widespread collective ritual of the official cult_Frequency for the ritual specialist,Most widespread collective ritual of the official cult_Frequency per participant,Non-phonetic writing,Nonwritten records,Articles,Fastest individual communication,Polity territory,Communal buildings,extent,food storage sites,height,Largest scale collective ritual of the official cult_Name,Most dysphoric collective ritual_Name,Most euphoric collective ritual of the official cult_Name,Most widespread collective ritual of the official cult_Name,Most widespread collective ritual of the official cult_0_Frequency for the audience,Most widespread collective ritual of the official cult_0_Frequency for the ritual specialist,Most widespread collective ritual of the official cult_0_Frequency per participant,Most widespread collective ritual of the official cult_0_Name,Administrative levels,Military levels,Religious levels,Settlement hierarchy,Area,Geometrical,Length,Volume,Weight,Population of the largest settlement,Largest communication distance,Symbolic buildings,scale of supra-cultural interaction,Supracultural entity,Mnemonic devices,Other site,Other,Occupational complexity,cost,Written records_1,Largest scale collective ritual of the official cult_0_Frequency for the audience,Largest scale collective ritual of the official cult_0_Frequency for the ritual specialist,Largest scale collective ritual of the official cult_0_Frequency per participant,Largest scale collective ritual of the official cult_0_Name,Creator Gods,Most dysphoric ritual_Frequency for the audience,Most dysphoric ritual_Frequency for the ritual specialist,Most dysphoric ritual_Frequency per participant,Most dysphoric ritual_Name,Most euphoric collective ritual_Frequency for the audience,Most euphoric collective ritual_Frequency for the ritual specialist,Most euphoric collective ritual_Frequency per participant,Most euphoric collective ritual_Name,Non written records,Drinking water supply systems,Food storage sites,Markets,Non-phonetic  writing,Irrigation systems,Name_1,succeeding (quasi) polity,Professional lawyers,Philosophy_1,Most dysphoric collective ritual of the official cult_Frequency for the audience,Most dysphoric collective ritual of the official cult_Frequency for the ritual specialist,Most dysphoric collective ritual of the official cult_Frequency per participant,Most dysphoric collective ritual of the official cult_Name,Frequency for the participants,Population of the largest settlement_1,Original name_1,Time_1,Linguistic Family,Religious Tradition,Religion-Family,Religion-Sect
22,Big Island Hawaii,USHawai-3,1822.0,1826.0,Honolulu,confederated state,1820-1854 CE,Hawaiian,Austronesian,Kingdom of Hawaii,,,nominal allegiance,4Q,moralizing,1.0,1.0,0.0,Christianity,,0.0,0.0,,,,,0.1,0.1,1.0,,0.1,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,1.0,1.0,0.1,,0.1,,0.1,,0.1,1.0,1.0,0.1,,1.0,0.1,,,1.0,,1.0,142050,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.1,16624,1.0,,1.0,,,,,,,,,,5,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Big Island Hawaii,USHawai-4,1826.0,1827.0,Honolulu,confederated state,1820-1854 CE,Hawaiian,Austronesian,Kingdom of Hawaii,,,nominal allegiance,4Q,moralizing,1.0,1.0,0.0,Christianity,,0.0,0.0,,,,,0.1,0.1,1.0,,0.1,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,1.0,1.0,0.1,,0.1,,0.1,,0.1,1.0,1.0,0.1,,1.0,0.1,,,1.0,,1.0,142050,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.1,16624,1.0,,1.0,,,,,,,,,,5,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Big Island Hawaii,USHawai-5,1827.0,1835.0,Honolulu,confederated state,1820-1854 CE,Hawaiian,Austronesian,Kingdom of Hawaii,,,nominal allegiance,4Q,moralizing,1.0,1.0,0.0,Christianity,,0.0,0.0,,,,,0.1,0.1,1.0,,0.1,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.1,1.0,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,1.0,1.0,0.1,,0.1,,0.1,,0.1,1.0,1.0,0.1,,1.0,0.1,,,1.0,,1.0,142050,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.1,16624,1.0,,1.0,,,,,,,,,,5,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Big Island Hawaii,USHawai-6,1835.0,1839.0,Honolulu,confederated state,1820-1854 CE,Hawaiian,Austronesian,Kingdom of Hawaii,,,nominal allegiance,4Q,moralizing,1.0,1.0,0.0,Christianity,,0.0,0.0,,,,,0.1,0.1,1.0,,0.1,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.1,1.0,0.1,0.1,0.1,0.1,0.1,,1.0,0.1,1.0,1.0,0.1,,0.1,,0.1,,0.1,1.0,1.0,0.1,,1.0,0.1,,,1.0,,1.0,142050,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.1,16624,1.0,,1.0,,,,,,,,,,5,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Big Island Hawaii,USHawai-7,1839.0,1840.0,Honolulu,confederated state,1820-1854 CE,Hawaiian,Austronesian,Kingdom of Hawaii,,,nominal allegiance,4Q,moralizing,1.0,1.0,0.0,Christianity,,0.0,0.0,,,,,0.1,0.1,1.0,,0.1,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.1,1.0,0.1,0.1,0.1,0.1,0.1,,1.0,0.1,1.0,1.0,0.1,,0.1,,0.1,,0.1,1.0,1.0,0.1,,1.0,0.1,,,1.0,,1.0,142050,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.1,16624,1.0,,1.0,,,,,,,,,,5,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Big Island Hawaii,USHawai-8,1840.0,1852.0,Honolulu,confederated state,1820-1854 CE,Hawaiian,Austronesian,Kingdom of Hawaii,,,nominal allegiance,4Q,moralizing,1.0,1.0,0.0,Christianity,,0.0,1.0,,,,,0.1,0.1,1.0,,0.1,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1,0.1,1.0,0.1,0.1,0.1,0.1,0.1,,1.0,0.1,1.0,1.0,0.1,,0.1,,0.1,,0.1,1.0,1.0,0.1,,1.0,0.1,,,1.0,,1.0,142050,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.1,16624,1.0,,1.0,,,,,,,,,,5,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Big Island Hawaii,USHawai-9,1852.0,1853.0,Honolulu,confederated state,1820-1854 CE,Hawaiian,Austronesian,Kingdom of Hawaii,,,nominal allegiance,4Q,moralizing,1.0,1.0,0.0,Christianity,,0.0,1.0,,,,,0.1,0.1,1.0,,0.1,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1,0.1,1.0,0.1,0.1,0.1,0.1,0.1,,1.0,0.1,1.0,1.0,0.1,,0.1,,0.1,,0.1,1.0,1.0,0.1,,1.0,0.1,,,1.0,,1.0,71019,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.1,16624,1.0,,1.0,,,,,,,,,,5,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Big Island Hawaii,USHawai-10,1853.0,1854.0,Honolulu,confederated state,1820-1854 CE,Hawaiian,Austronesian,Kingdom of Hawaii,,,nominal allegiance,4Q,moralizing,1.0,1.0,0.0,Christianity,,0.0,1.0,,,,,0.1,0.1,1.0,,0.1,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1,0.1,1.0,0.1,0.1,0.1,0.1,0.1,,1.0,0.1,1.0,1.0,0.1,,0.1,,0.1,,0.1,1.0,1.0,0.1,,1.0,0.1,,,1.0,,1.0,71019,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.1,16624,1.0,,1.0,,,,,,,,,,5,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Big Island Hawaii,USKameh-1,1777.0,1799.0,none,unitary state,1778-1819 CE,Hawaiian,Austronesian,Kingdom of Hawaii,1810 CE,,nominal allegiance,4Q 5Q,active,,1.0,1.0,Hawaiian Religion,,0.1,,1.0,,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,,1.0,0.0,1.0,1.0,0.1,,0.1,,0.1,,1.0,1.0,0.1,0.1,,0.1,0.1,,,1.0,,1.0,,,,,not applicable,yearly,yearly,,yearly,yearly,not applicable,yearly,yearly,,,,,not applicable,not applicable,daily,0.0,1.0,1.0,,,,68,1.0,,kapu Makahiki sensu stricto,hono,kapu Makahiki sensu stricto,daily offering,not applicable,not applicable,daily,daily offering,5,3,2,2,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Big Island Hawaii,USKameh-2,1799.0,1818.0,none,unitary state,1778-1819 CE,Hawaiian,Austronesian,Kingdom of Hawaii,1810 CE,,nominal allegiance,4Q 5Q,active,,1.0,1.0,Hawaiian Religion,,0.1,,1.0,,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,,1.0,0.0,1.0,1.0,0.1,,0.1,,0.1,,1.0,1.0,0.1,0.1,,0.1,0.1,,,1.0,,1.0,60000,,,,not applicable,yearly,yearly,,yearly,yearly,not applicable,yearly,yearly,,,,,not applicable,not applicable,daily,0.0,1.0,1.0,,14988,,68,1.0,,kapu Makahiki sensu stricto,hono,kapu Makahiki sensu stricto,daily offering,not applicable,not applicable,daily,daily offering,5,3,2,2,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Cahokia,CahokiaExtra-1,1717.0,1762.0,Fort de Chartres,,1718-1763 CE,French,Indo-European,French colonial Middle Mississippi,,,,,moralizing,1.0,1.0,0.0,Christianity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Cahokia,FrBurbL-1,1649.0,1659.0,,unitary state,1660-1789 CE,French,Indo-European,French Kingdom,1723-1743 CE,,none,31-U,moralizing,1.0,1.0,0.0,Christianity,,1.0,1.0,1.0,none,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,Early Bourbon,continuity,,not applicable,yearly,yearly,monthly,monthly,monthly,yearly,yearly,yearly,not applicable,daily,daily,Mass,not applicable,daily,daily,0.0,1.0,1.0,,2000000,1.0,420,1.0,,secular fete,penitential procession,Carnival,Mass,,,,,6,12,6,6,1.0,,1.0,1.0,1.0,455000,714,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Cahokia,FrBurbL-2,1659.0,1681.0,Paris,unitary state,1660-1789 CE,French,Indo-European,French Kingdom,1723-1743 CE,,none,31-U,moralizing,1.0,1.0,0.0,Christianity,,1.0,1.0,1.0,none,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,Early Bourbon,continuity,,not applicable,yearly,yearly,monthly,monthly,monthly,yearly,yearly,yearly,not applicable,daily,daily,Mass,not applicable,daily,daily,0.0,1.0,1.0,,2000000,1.0,420,1.0,,secular fete,penitential procession,Carnival,Mass,,,,,6,12,6,6,1.0,,1.0,1.0,1.0,455000,714,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Cahokia,FrBurbL-3,1681.0,1684.0,Versailles,unitary state,1660-1789 CE,French,Indo-European,French Kingdom,1723-1743 CE,,none,31-U,moralizing,1.0,1.0,0.0,Christianity,,1.0,1.0,1.0,none,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,Early Bourbon,continuity,,not applicable,yearly,yearly,monthly,monthly,monthly,yearly,yearly,yearly,not applicable,daily,daily,Mass,not applicable,daily,daily,0.0,1.0,1.0,,2000000,1.0,420,1.0,,secular fete,penitential procession,Carnival,Mass,,,,,6,12,6,6,1.0,,1.0,1.0,1.0,455000,714,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Cahokia,FrBurbL-4,1684.0,1699.0,Versailles,unitary state,1660-1789 CE,French,Indo-European,French Kingdom,1723-1743 CE,,none,31-U,moralizing,1.0,1.0,0.0,Christianity,,1.0,1.0,1.0,none,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,21800000,Early Bourbon,continuity,,not applicable,yearly,yearly,monthly,monthly,monthly,yearly,yearly,yearly,not applicable,daily,daily,Mass,not applicable,daily,daily,0.0,1.0,1.0,,2000000,1.0,420,1.0,,secular fete,penitential procession,Carnival,Mass,,,,,6,12,6,6,1.0,,1.0,1.0,1.0,455000,714,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Cahokia,FrBurbL-5,1699.0,1714.0,Versailles,unitary state,1660-1789 CE,French,Indo-European,French Kingdom,1723-1743 CE,,none,31-U,moralizing,1.0,1.0,0.0,Christianity,,1.0,1.0,1.0,none,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,21800000,Early Bourbon,continuity,,not applicable,yearly,yearly,monthly,monthly,monthly,yearly,yearly,yearly,not applicable,daily,daily,Mass,not applicable,daily,daily,0.0,1.0,1.0,,2000000,1.0,420,1.0,,secular fete,penitential procession,Carnival,Mass,,,,,6,12,6,6,1.0,,1.0,1.0,1.0,530000,714,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Cahokia,FrBurbL-6,1714.0,1719.0,Versailles,unitary state,1660-1789 CE,French,Indo-European,French Kingdom,1723-1743 CE,,none,31-U,moralizing,1.0,1.0,0.0,Christianity,,1.0,1.0,1.0,none,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,23400000,Early Bourbon,continuity,,not applicable,yearly,yearly,monthly,monthly,monthly,yearly,yearly,yearly,not applicable,daily,daily,Mass,not applicable,daily,daily,0.0,1.0,1.0,,2000000,1.0,420,1.0,,secular fete,penitential procession,Carnival,Mass,,,,,6,12,6,6,1.0,,1.0,1.0,1.0,530000,714,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Cahokia,FrBurbL-7,1719.0,1744.0,Versailles,unitary state,1660-1789 CE,French,Indo-European,French Kingdom,1723-1743 CE,,none,31-U,moralizing,1.0,1.0,0.0,Christianity,,1.0,1.0,1.0,none,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,23400000,Early Bourbon,continuity,,not applicable,yearly,yearly,monthly,monthly,monthly,yearly,yearly,yearly,not applicable,daily,daily,Mass,not applicable,daily,daily,0.0,1.0,1.0,,2000000,1.0,420,1.0,,secular fete,penitential procession,Carnival,Mass,,,,,6,12,6,6,1.0,,1.0,1.0,1.0,530000,714,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Cahokia,FrBurbL-8,1744.0,1749.0,Versailles,unitary state,1660-1789 CE,French,Indo-European,French Kingdom,1723-1743 CE,,none,31-U,moralizing,1.0,1.0,0.0,Christianity,,1.0,1.0,1.0,none,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,25300000,Early Bourbon,continuity,,not applicable,yearly,yearly,monthly,monthly,monthly,yearly,yearly,yearly,not applicable,daily,daily,Mass,not applicable,daily,daily,0.0,1.0,1.0,,2000000,1.0,420,1.0,,secular fete,penitential procession,Carnival,Mass,,,,,6,12,6,6,1.0,,1.0,1.0,1.0,530000,714,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Cahokia,FrBurbL-9,1749.0,1788.0,Versailles,unitary state,1660-1789 CE,French,Indo-European,French Kingdom,1723-1743 CE,,none,31-U,moralizing,1.0,1.0,0.0,Christianity,,1.0,1.0,1.0,none,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,25300000,Early Bourbon,continuity,,not applicable,yearly,yearly,monthly,monthly,monthly,yearly,yearly,yearly,not applicable,daily,daily,Mass,not applicable,daily,daily,0.0,1.0,1.0,,2000000,1.0,420,1.0,,secular fete,penitential procession,Carnival,Mass,,,,,6,12,6,6,1.0,,1.0,1.0,1.0,556000,714,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Cahokia,USCahoE-1,999.0,1149.0,,loose,1000-1150 CE,,,Cahokia,1100 CE,Moorehead,alliance,15 S,,,,,Cahokia Religion,,0.0,,,Land,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,0.0,1.0,40000,Merrell-Edlehardt,continuity,,not applicable,yearly,yearly,,,,not applicable,yearly,yearly,daily,daily,daily,daybreak ceremony,,,,,,1.0,,2000,1.0,,1.0,,summer/autumn feast,warrior purification ritual,summer/autumn feast,purification ritual,,,,,3,2,3,4,0.0,0.0,1.0,0.0,0.0,10000,,1.0,125000-150000,Middle Mississippian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Cahokia,USCahoL-1,1199.0,1274.0,,loose,1200-1275 CE,,,Cahokia,1200 CE,Sand Prairie,none,15 S,,,,,Cahokia Religion,,0.0,,,Land,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,0.0,1.0,40000,Lohmann-Stirling,Continuity,,not applicable,yearly,yearly,,,,not applicable,yearly,yearly,daily,daily,daily,daybreak ceremony,,,,,,1.0,,2000,1.0,,1.0,,summer/autumn feast,warrior purification ritual,summer/autumn feast,purification ritual,,,,,3,2,3,4,0.0,0.0,1.0,0.0,0.0,10000,,1.0,125000,Middle Mississippian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Cahokia,USIllin-1,1599.0,1639.0,none,quasi-polity,1640-1717 CE,Miami Illinois,Algonquian,Inoca,,Late Illinois Confederation,,,,,,,Illinois Religion,,0.1,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.0,0.0,0.0,0.1,,,,,0.1,0.1,,,,1.0,,,,0.1,1.0,0.1,,,,,0.1,,,1.0,0.1,0.1,1.0,,,,,,Oneota,population migration,,,,,,,,not applicable,,,,,,funerary rituals,,not applicable,,,1.0,1.0,,14000,1.0,,,,Calumet,appeasement of Manito,special feast,wedding rituals,,,,,2,2,1,1,,,,,,2000,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Cahokia,USIllin-2,1639.0,1672.0,none,quasi-polity,1640-1717 CE,Miami Illinois,Algonquian,Inoca,,Late Illinois Confederation,,,,,,,Illinois Religion,,0.1,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.0,0.0,0.0,0.1,,,,,0.1,0.1,,,,1.0,,,,0.1,1.0,0.1,,,,,0.1,,,1.0,0.1,0.1,1.0,,,,,,Oneota,population migration,,,,,,,,not applicable,,,,,,funerary rituals,,not applicable,,,1.0,1.0,,14000,1.0,,,,Calumet,appeasement of Manito,special feast,wedding rituals,,,,,2,2,1,1,,,,,,2000,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Cahokia,USIllin-3,1672.0,1699.0,none,quasi-polity,1640-1717 CE,Miami Illinois,Algonquian,Inoca,,Late Illinois Confederation,nominal allegiance,,,,,,Illinois Religion,,0.1,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.0,0.0,0.0,0.1,,,,,0.1,0.1,,,,1.0,,,,0.1,1.0,0.1,,,,,0.1,,,1.0,0.1,0.1,1.0,,,,,,Oneota,population migration,,,,,,,,not applicable,,,,,,funerary rituals,,not applicable,,,1.0,1.0,,14000,1.0,,,,Calumet,appeasement of Manito,special feast,wedding rituals,,,,,2,2,1,1,,,,,,2000,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Cahokia,USIllin-4,1699.0,1716.0,none,quasi-polity,1640-1717 CE,Miami Illinois,Algonquian,Inoca,,Late Illinois Confederation,nominal allegiance,,,,,,Illinois Religion,,0.1,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.0,0.0,0.0,0.1,,,,,0.1,0.1,,,,1.0,,,,0.1,1.0,0.1,,,,,0.1,,,1.0,0.1,0.1,1.0,,,1.0,,8000,Oneota,population migration,,,,,,,,not applicable,,,,,,funerary rituals,,not applicable,,,1.0,1.0,,14000,1.0,,,,Calumet,appeasement of Manito,special feast,wedding rituals,,,,,2,2,1,1,,,,,,2000,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Cahokia,USIllin-5,1716.0,1799.0,none,quasi-polity,1640-1717 CE,Miami Illinois,Algonquian,Inoca,,Late Illinois Confederation,nominal allegiance,,,,,,Illinois Religion,,0.1,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.0,0.0,0.0,0.1,,,,,0.1,0.1,,,,1.0,,,,0.1,1.0,0.1,,,,,0.1,,,1.0,0.1,0.1,1.0,,,1.0,,8000,Oneota,population migration,,,,,,,,not applicable,,,,,,funerary rituals,,not applicable,,,1.0,1.0,,14000,1.0,,,,Calumet,appeasement of Manito,special feast,wedding rituals,,,,,2,2,1,1,,,,,,2000,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
