,Temperoculture,NGA,Original_culture_name,Period_start,Period_end,Polity_population,Polity_territory,Population_of_the_largest_settlement,Administrative_levels,Military_levels,Religious_levels,Settlement_hierarchy,Largest_communication_distance,Occupational_complexity,Professional_lawyers,Professional_military_officers,Professional_priesthood,Professional_soldiers,Bureaucracy_examination_system,Bureaucracy_merit_promotion,Bureaucracy_source_of_support,Fulltime_bureaucrats,Courts,Formal_legal_code,Judges,Bridges,Burial_site,Canals,Ceremonial_site,Communal_buildings,Drinking_water_supply_systems,Enclosures,Entertainment_buildings,Food_storage_sites,Irrigation_systems,Knowledge/information_buildings,Markets,Mines_or_quarries,Monumental_building_cost,Monumental_building_extent,Monumental_building_height,Ports,Roads,Special_purpose_house,Special_purpose_sites,Specialized_government_buildings,Symbolic_buildings,Trading_emporia,Utilitarian_public_buildings,Other_polity-owned_site,Calendar,Fiction,Geometrical_measurements,History,Lists_tables_and_classifications,Measurement_of_area,Measurement_of_time,Measurement_of_length,Measurement_of_volume,Measurement_of_weight,Mnemonic_devices,Nonphonetic_writing,Phonetic_alphabetic_writing,Philosophy,Practical_literature,Religious_literature,Sacred_texts,Scientific_literature,Script,Nonwritten_records,Written_records,Articles,Debt_and_credit_structures,Foreign_coins,Indigenous_coins,Paper_currency,Precious_metals,Store_of_wealth,Tokens,Fastest_individual_communication,General_postal_service,Postal_stations,Couriers,Peak_date,UTM_zone,Region,Capital,Degree_of_centralization,Language,Linguistic_family,Preceding_(quasi)polity,Relationship_to_preceding_(quasi)polity,Succeeding_(quasi)polity,Supracultural_entity,Scale_of_supracultural_interaction,Suprapolity_relations,High_gods_(creator_gods),Supernatural_enforcement_of_fairness,Supernatural_enforcement_of_human_reciprocity,Supernatural_enforcement_of_ingroup_loyalty,Name_of_official_cult,Largest_scale_ritual_name,Largest_scale_collective_ritual_of_the_official_cult_frequency_for_the_audience,Largest_scale_ritual_frequency_for_ritual_specialist,Largest_scale_ritual_frequency_per_participant,Most_dysphoric_ritual_name,Most_dysphoric_ritual_frequency_for_audience,Most_dysphoric_ritual_frequency_for_ritual_specialist,Most_dysphoric_ritual_frequency_per_participant,Most_euphoric_ritual_name,Most_euphoric_ritual_frequency_for_audience,Most_euphoric_ritual_frequency_for_ritual_specialist,Most_euphoric_ritual_frequency_per_participant,Most_frequent_ritual_name,Most_frequent_ritual_frequency_for_audience,Most_frequent_ritual_frequency_for_ritual_specialist,Most_frequent_ritual_frequency_per_participant,Most_widespread_ritual_name,Most_widespread_ritual_frequency_for_audience,Most_widespread_ritual_frequency_for_ritual_specialist,Most_widespread_ritual_frequency_per_participant,Name_of_other_significant_religious_or_ideological_systems,CC_PolPop,CC_PolTerr,CC_CapPop,CC_Hier,CC_Govt,CC_Infra,CC_Writing,CC_Texts,CC_Money,BasePolity,Percent_CCs_imputed,CCs_imputed,CC_PolPop_Regression_x0,CC_PolPop_Regression_x1,CC_PolPop_Regression_x2,CC_PolTerr_Regression_x0,CC_PolTerr_Regression_x1,CC_PolTerr_Regression_x2,CC_CapPop_Regression_x0,CC_CapPop_Regression_x1,CC_CapPop_Regression_x2,CC_Hier_Regression_x0,CC_Hier_Regression_x1,CC_Hier_Regression_x2,CC_Govt_Regression_x0,CC_Govt_Regression_x1,CC_Govt_Regression_x2,CC_Infra_Regression_x0,CC_Infra_Regression_x1,CC_Infra_Regression_x2,CC_Writing_Regression_x0,CC_Writing_Regression_x1,CC_Writing_Regression_x2,CC_Texts_Regression_x0,CC_Texts_Regression_x1,CC_Texts_Regression_x2,CC_Money_Regression_x0,CC_Money_Regression_x1,CC_Money_Regression_x2
143,CnWeiWS-400,['Middle Yellow River Valley'],Wei,-400,-300,,90000.0,,5,4.0,,4.0,400,,,1.0,,1.0,0.0,1.0,state salary,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,,1.0,0.0,,1.0,1.0,1.0,,,0.0,1.0,0.1,1.0,,1.0,,0.1,1.0,1.0,-353.0,['50S'],['East Asia'],Daliang,confederated state,Chinese,Sino-Tibetan,Jin,elite migration,imperial Qin,Chinese,3000000,nominal,moralizing,,1.0,,,royal tillage,not applicable,yearly,yearly,blood covenant,not applicable,,,feast,not applicable,,,ancestor worship,not applicable,seasonally,seasonally,earth worship,not applicable,seasonally,seasonally,,,4.954242509439325,,4.0,0.6363636363636364,0.6666666666666666,4.0,0.5555555555555556,5.0,CnWeiWS,0.2222222222222222,"[1, 0, 1, 0, 0, 0, 0, 0, 0]",,0.3951124074176092,0.0,187.14032939333103,21.095421462488837,21.070997796993424,,0.36846497441272547,0.0,225.83333333333334,37.09363200976815,16.333333333333332,29.12727272727271,6.548592751146256,3.0,34.53333333333334,6.586362651976077,3.0,226.0,36.02740459294785,16.0,26.00000000000001,6.670194272930177,3.2222222222222223,140.0,27.264434784907476,12.0
144,CnWeiWS-300,['Middle Yellow River Valley'],Wei,-300,-200,,90000.0,,5,4.0,,4.0,400,,,1.0,,1.0,0.0,1.0,state salary,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,,1.0,0.0,,1.0,1.0,1.0,,,0.0,1.0,0.1,1.0,,1.0,,0.1,1.0,1.0,-353.0,['50S'],['East Asia'],Daliang,confederated state,Chinese,Sino-Tibetan,Jin,elite migration,imperial Qin,Chinese,3000000,nominal,moralizing,,1.0,,,royal tillage,not applicable,yearly,yearly,blood covenant,not applicable,,,feast,not applicable,,,ancestor worship,not applicable,seasonally,seasonally,earth worship,not applicable,seasonally,seasonally,,,4.954242509439325,,4.0,0.6363636363636364,0.6666666666666666,4.0,0.5555555555555556,5.0,CnWeiWS,0.2222222222222222,"[1, 0, 1, 0, 0, 0, 0, 0, 0]",,12.349814451367827,7.20854516083791,203.0583597301159,8.442858123167028,5.662757831681574,,7.544003018477662,5.544068044350276,259.5,30.40413940887636,14.333333333333332,34.60909090909088,4.598081059825376,2.209090909090909,40.42222222222221,5.158736841077847,2.444444444444444,258.0,28.189419585317324,12.0,31.555555555555575,4.655806932967805,2.4444444444444446,170.0,28.28087719347102,13.0
145,CnWeiWS-200,['Middle Yellow River Valley'],Wei,-200,-100,,90000.0,,5,4.0,,4.0,400,,,1.0,,1.0,0.0,1.0,state salary,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,,1.0,0.0,,1.0,1.0,1.0,,,0.0,1.0,0.1,1.0,,1.0,,0.1,1.0,1.0,-353.0,['50S'],['East Asia'],Daliang,confederated state,Chinese,Sino-Tibetan,Jin,elite migration,imperial Qin,Chinese,3000000,nominal,moralizing,,1.0,,,royal tillage,not applicable,yearly,yearly,blood covenant,not applicable,,,feast,not applicable,,,ancestor worship,not applicable,seasonally,seasonally,earth worship,not applicable,seasonally,seasonally,,,4.954242509439325,,4.0,0.6363636363636364,0.6666666666666666,4.0,0.5555555555555556,5.0,CnWeiWS,0.2222222222222222,"[1, 0, 1, 0, 0, 0, 0, 0, 0]",,29.312292193399188,22.463817665941217,208.01260223955524,22.447030915739035,18.43504204954321,,12.683094508391974,10.698970004336019,263.5,33.00937908860193,19.666666666666664,35.245454545454514,4.730491574171672,2.9545454545454546,41.088888888888874,5.407972494670382,3.333333333333333,262.0,29.22121495374274,16.0,32.11111111111113,4.9889019525160165,3.333333333333333,175.0,32.574803047204256,19.0
146,CnWu3+300,['Middle Yellow River Valley'],Wu Dynasty,300,400,,,,,,,,,,,1.0,0.1,0.1,0.0,,state salary,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,1.0,1.0,1.0,,1.0,1.0,1.0,,['50S'],['East Asia'],,,,,,,,,,,,,,,,imperial sacrifice at the capital,yearly,yearly,yearly,blood covenant,not applicable,,,Lunar New Year,not applicable,yearly,yearly,ancestor worship,not applicable,seasonally,seasonally,earth worship,not applicable,seasonally,seasonally,,,,,,0.5636363636363636,0.6666666666666666,4.0,0.8888888888888888,5.0,CnWu3,0.4444444444444444,"[1, 1, 1, 1, 0, 0, 0, 0, 0]",,20.311109720533924,0.0,,20.043396452054527,0.0,,13.230349672901195,0.0,,18.795508775481984,0.0,48.53636363636356,4.2810701564721025,0.0,56.19999999999994,5.081948028298234,0.0,334.0,26.32938499711097,0.0,47.0,5.309484670499207,0.0,261.0,32.9708408188513,0.0
147,CnYngsh-5000,['Middle Yellow River Valley'],Yangshao,-5000,-4900,10000.0,,200.0,1,,,2.0,,1.0,0.1,0.1,,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,,1.0,0.1,1.0,1.0,0.1,1.0,0.1,1.0,0.1,0.1,0.1,,61.6,300,3.0,0.1,0.1,1.0,1.0,0.1,1.0,0.1,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.1,0.1,0.1,0.0,,0.1,0.1,,0.1,0.1,0.1,,['50S'],['East Asia'],0.0,quasipolity,,,Peiligang,,Longshan,China,1000000,,,,,,,Shamanic funeral,once per generation,once per generation,once per generation,,,,,,,,,common oracle-bone divination,,,,common oracle-bone divination,,,,,4.0,,2.3010299956639813,2.0,0.09090909090909093,0.17777777777777778,2.0,0.0,,CnYngsh,0.2222222222222222,"[0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0,0.0,0.0,,0.5005215112029261,0.0,0.0,0.870350276811035,0.0,0.0,1.426746289205493,0.0,0.0,0.018630187925063234,0.0,0.0,0.1900467802775785,0.0,0.0,0.5122409412192415,0.0,0.0,0.0,0.0,,0.25618151197718986,0.0
148,CnYngsh-4900,['Middle Yellow River Valley'],Yangshao,-4900,-4800,10000.0,,200.0,1,,,2.0,,1.0,0.1,0.1,,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,,1.0,0.1,1.0,1.0,0.1,1.0,0.1,1.0,0.1,0.1,0.1,,61.6,300,3.0,0.1,0.1,1.0,1.0,0.1,1.0,0.1,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.1,0.1,0.1,0.0,,0.1,0.1,,0.1,0.1,0.1,,['50S'],['East Asia'],0.0,quasipolity,,,Peiligang,,Longshan,China,1000000,,,,,,,Shamanic funeral,once per generation,once per generation,once per generation,,,,,,,,,common oracle-bone divination,,,,common oracle-bone divination,,,,,4.0,,2.3010299956639813,2.0,0.09090909090909093,0.17777777777777778,2.0,0.0,,CnYngsh,0.2222222222222222,"[0, 1, 0, 0, 0, 0, 0, 0, 1]",4.0,0.0,0.0,,0.5005215112029261,0.0,2.3010299956639813,0.870350276811035,0.0,2.0,1.426746289205493,0.0,0.09090909090909093,0.018630187925063234,0.0,0.17777777777777778,0.1900467802775785,0.0,2.0,0.5122409412192415,0.0,0.0,0.0,0.0,,0.25618151197718986,0.0
149,CnYngsh-4800,['Middle Yellow River Valley'],Yangshao,-4800,-4700,10000.0,,200.0,1,,,2.0,,1.0,0.1,0.1,,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,,1.0,0.1,1.0,1.0,0.1,1.0,0.1,1.0,0.1,0.1,0.1,,61.6,300,3.0,0.1,0.1,1.0,1.0,0.1,1.0,0.1,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.1,0.1,0.1,0.0,,0.1,0.1,,0.1,0.1,0.1,,['50S'],['East Asia'],0.0,quasipolity,,,Peiligang,,Longshan,China,1000000,,,,,,,Shamanic funeral,once per generation,once per generation,once per generation,,,,,,,,,common oracle-bone divination,,,,common oracle-bone divination,,,,,4.0,,2.3010299956639813,2.0,0.09090909090909093,0.17777777777777778,2.0,0.0,,CnYngsh,0.2222222222222222,"[0, 1, 0, 0, 0, 0, 0, 0, 1]",8.0,0.0,0.0,,0.5005215112029261,0.0,4.6020599913279625,0.870350276811035,0.0,4.0,1.426746289205493,0.0,0.18181818181818185,0.018630187925063234,0.0,0.35555555555555557,0.1900467802775785,0.0,4.0,0.5122409412192415,0.0,0.0,0.0,0.0,,0.25618151197718986,0.0
150,CnYngsh-4700,['Middle Yellow River Valley'],Yangshao,-4700,-4600,10000.0,,200.0,1,,,2.0,,1.0,0.1,0.1,,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,,1.0,0.1,1.0,1.0,0.1,1.0,0.1,1.0,0.1,0.1,0.1,,61.6,300,3.0,0.1,0.1,1.0,1.0,0.1,1.0,0.1,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.1,0.1,0.1,0.0,,0.1,0.1,,0.1,0.1,0.1,,['50S'],['East Asia'],0.0,quasipolity,,,Peiligang,,Longshan,China,1000000,,,,,,,Shamanic funeral,once per generation,once per generation,once per generation,,,,,,,,,common oracle-bone divination,,,,common oracle-bone divination,,,,,4.0,,2.3010299956639813,2.0,0.09090909090909093,0.17777777777777778,2.0,0.0,,CnYngsh,0.2222222222222222,"[0, 1, 0, 0, 0, 0, 0, 0, 1]",12.0,0.0,0.0,,0.5005215112029261,0.0,6.903089986991944,0.8703814148779025,0.0,6.0,1.4267625348072461,0.0,0.27272727272727276,0.018633929336376105,0.0,0.5333333333333333,0.1900495480467661,0.0,6.0,0.5122409412192415,0.0,0.0,0.0,0.0,,0.25621400318069637,0.0
151,CnYngsh-4600,['Middle Yellow River Valley'],Yangshao,-4600,-4500,10000.0,,200.0,1,,,2.0,,1.0,0.1,0.1,,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,,1.0,0.1,1.0,1.0,0.1,1.0,0.1,1.0,0.1,0.1,0.1,,61.6,300,3.0,0.1,0.1,1.0,1.0,0.1,1.0,0.1,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.1,0.1,0.1,0.0,,0.1,0.1,,0.1,0.1,0.1,,['50S'],['East Asia'],0.0,quasipolity,,,Peiligang,,Longshan,China,1000000,,,,,,,Shamanic funeral,once per generation,once per generation,once per generation,,,,,,,,,common oracle-bone divination,,,,common oracle-bone divination,,,,,4.0,,2.3010299956639813,2.0,0.09090909090909093,0.17777777777777778,2.0,0.0,,CnYngsh,0.2222222222222222,"[0, 1, 0, 0, 0, 0, 0, 0, 1]",16.0,0.0,0.0,,0.5005215112029261,0.0,9.204119982655925,0.870350276811035,0.0,8.0,1.4267480942723543,0.0,0.3636363636363637,0.01863107404879523,0.0,0.7111111111111111,0.19004665993978775,0.0,8.0,0.5122409412192415,0.0,0.0,0.0,0.0,,0.25618151197718986,0.0
152,CnYngsh-4500,['Middle Yellow River Valley'],Yangshao,-4500,-4400,10000.0,,200.0,1,,,2.0,,1.0,0.1,0.1,,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,,1.0,0.1,1.0,1.0,0.1,1.0,0.1,1.0,0.1,0.1,0.1,,61.6,300,3.0,0.1,0.1,1.0,1.0,0.1,1.0,0.1,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.1,0.1,0.1,0.0,,0.1,0.1,,0.1,0.1,0.1,,['50S'],['East Asia'],0.0,quasipolity,,,Peiligang,,Longshan,China,1000000,,,,,,,Shamanic funeral,once per generation,once per generation,once per generation,,,,,,,,,common oracle-bone divination,,,,common oracle-bone divination,,,,,4.0,,2.3010299956639813,2.0,0.09090909090909093,0.17777777777777778,2.0,0.0,,CnYngsh,0.2222222222222222,"[0, 1, 0, 0, 0, 0, 0, 0, 1]",20.0,0.0,0.0,,0.5005215112029261,0.0,11.505149978319906,0.870350276811035,0.0,10.0,1.4267480942723543,0.0,0.45454545454545464,0.01863107404879523,0.0,0.888888888888889,0.19004665993978775,0.0,10.0,0.5122409412192415,0.0,0.0,0.0,0.0,,0.25618151197718986,0.0
153,CnYngsh-4400,['Middle Yellow River Valley'],Yangshao,-4400,-4300,10000.0,,200.0,1,,,2.0,,1.0,0.1,0.1,,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,,1.0,0.1,1.0,1.0,0.1,1.0,0.1,1.0,0.1,0.1,0.1,,61.6,300,3.0,0.1,0.1,1.0,1.0,0.1,1.0,0.1,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.1,0.1,0.1,0.0,,0.1,0.1,,0.1,0.1,0.1,,['50S'],['East Asia'],0.0,quasipolity,,,Peiligang,,Longshan,China,1000000,,,,,,,Shamanic funeral,once per generation,once per generation,once per generation,,,,,,,,,common oracle-bone divination,,,,common oracle-bone divination,,,,,4.0,,2.3010299956639813,2.0,0.09090909090909093,0.17777777777777778,2.0,0.0,,CnYngsh,0.2222222222222222,"[0, 1, 0, 0, 0, 0, 0, 0, 1]",24.0,0.0,0.0,,0.5005215112029261,0.0,13.806179973983888,0.8703696353548985,0.0,12.0,1.4267619421798063,0.0,0.5454545454545455,0.018632458839540428,0.0,1.0666666666666667,0.19005066044638497,0.0,12.0,0.5122686370341455,0.0,0.0,0.0,0.0,,0.2561953598846418,0.0
154,CnYngsh-4300,['Middle Yellow River Valley'],Yangshao,-4300,-4200,10000.0,,200.0,1,,,2.0,,1.0,0.1,0.1,,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,,1.0,0.1,1.0,1.0,0.1,1.0,0.1,1.0,0.1,0.1,0.1,,61.6,300,3.0,0.1,0.1,1.0,1.0,0.1,1.0,0.1,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.1,0.1,0.1,0.0,,0.1,0.1,,0.1,0.1,0.1,,['50S'],['East Asia'],0.0,quasipolity,,,Peiligang,,Longshan,China,1000000,,,,,,,Shamanic funeral,once per generation,once per generation,once per generation,,,,,,,,,common oracle-bone divination,,,,common oracle-bone divination,,,,,4.0,,2.3010299956639813,2.0,0.09090909090909093,0.17777777777777778,2.0,0.0,,CnYngsh,0.2222222222222222,"[0, 1, 0, 0, 0, 0, 0, 0, 1]",28.0,4.2272030357182105e-05,0.0,,0.5005215112029261,0.0,16.10720996964787,0.8703971886324197,0.0,14.0,1.426779992848421,0.0,0.6363636363636365,0.0186362002508533,0.0,1.2444444444444445,0.19005342821557258,0.0,14.0,0.5122902978364832,0.0,0.0,0.0,0.0,,0.25622785108814833,0.0
155,CnYngsh-4200,['Middle Yellow River Valley'],Yangshao,-4200,-4100,10000.0,,200.0,1,,,2.0,,1.0,0.1,0.1,,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,,1.0,0.1,1.0,1.0,0.1,1.0,0.1,1.0,0.1,0.1,0.1,,61.6,300,3.0,0.1,0.1,1.0,1.0,0.1,1.0,0.1,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.1,0.1,0.1,0.0,,0.1,0.1,,0.1,0.1,0.1,,['50S'],['East Asia'],0.0,quasipolity,,,Peiligang,,Longshan,China,1000000,,,,,,,Shamanic funeral,once per generation,once per generation,once per generation,,,,,,,,,common oracle-bone divination,,,,common oracle-bone divination,,,,,4.0,,2.3010299956639813,2.0,0.09090909090909093,0.17777777777777778,2.0,0.0,,CnYngsh,0.2222222222222222,"[0, 1, 0, 0, 0, 0, 0, 0, 1]",32.0,4.2272030357182105e-05,0.0,,0.5005215112029261,0.0,18.40823996531185,0.8703660505655522,0.0,16.0,1.4267637472466679,0.0,0.7272727272727274,0.018632458839540428,0.0,1.4222222222222223,0.19005066044638497,0.0,16.0,0.5122902978364832,0.0,0.0,0.0,0.0,,0.2561953598846418,0.0
156,CnYngsh-4100,['Middle Yellow River Valley'],Yangshao,-4100,-4000,10000.0,,200.0,1,,,2.0,,1.0,0.1,0.1,,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,,1.0,0.1,1.0,1.0,0.1,1.0,0.1,1.0,0.1,0.1,0.1,,61.6,300,3.0,0.1,0.1,1.0,1.0,0.1,1.0,0.1,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.1,0.1,0.1,0.0,,0.1,0.1,,0.1,0.1,0.1,,['50S'],['East Asia'],0.0,quasipolity,,,Peiligang,,Longshan,China,1000000,,,,,,,Shamanic funeral,once per generation,once per generation,once per generation,,,,,,,,,common oracle-bone divination,,,,common oracle-bone divination,,,,,4.0,,2.3010299956639813,2.0,0.09090909090909093,0.17777777777777778,2.0,0.0,,CnYngsh,0.2222222222222222,"[0, 1, 0, 0, 0, 0, 0, 0, 1]",36.0,4.2272030357182105e-05,0.0,,0.5005215112029261,0.0,20.70926996097583,0.8703660505655522,0.0,18.0,1.4267637472466679,0.0,0.8181818181818183,0.018632458839540428,0.0,1.6,0.19005066044638497,0.0,18.0,0.5122902978364832,0.0,0.0,0.0,0.0,,0.2561953598846418,0.0
157,CnYngsh-4000,['Middle Yellow River Valley'],Yangshao,-4000,-3900,10000.0,,200.0,1,,,2.0,,1.0,0.1,0.1,,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,,1.0,0.1,1.0,1.0,0.1,1.0,0.1,1.0,0.1,0.1,0.1,,61.6,300,3.0,0.1,0.1,1.0,1.0,0.1,1.0,0.1,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.1,0.1,0.1,0.0,,0.1,0.1,,0.1,0.1,0.1,,['50S'],['East Asia'],0.0,quasipolity,,,Peiligang,,Longshan,China,1000000,,,,,,,Shamanic funeral,once per generation,once per generation,once per generation,,,,,,,,,common oracle-bone divination,,,,common oracle-bone divination,,,,,4.0,,2.3010299956639813,2.0,0.09090909090909093,0.17777777777777778,2.0,0.0,,CnYngsh,0.2222222222222222,"[0, 1, 0, 0, 0, 0, 0, 0, 1]",40.0,4.2272030357182105e-05,0.0,,0.5005215112029261,0.0,23.010299956639813,0.8704100061304287,0.0,20.0,1.4267851598697148,0.0,0.9090909090909093,0.01863401612121657,0.0,1.777777777777778,0.19005763937537806,0.0,20.0,0.5122902978364832,0.0,0.0,0.0,0.0,,0.25622391004870443,0.0
158,CnYngsh-3900,['Middle Yellow River Valley'],Yangshao,-3900,-3800,10000.0,,200.0,1,,,2.0,,1.0,0.1,0.1,,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,,1.0,0.1,1.0,1.0,0.1,1.0,0.1,1.0,0.1,0.1,0.1,,61.6,300,3.0,0.1,0.1,1.0,1.0,0.1,1.0,0.1,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.1,0.1,0.1,0.0,,0.1,0.1,,0.1,0.1,0.1,,['50S'],['East Asia'],0.0,quasipolity,,,Peiligang,,Longshan,China,1000000,,,,,,,Shamanic funeral,once per generation,once per generation,once per generation,,,,,,,,,common oracle-bone divination,,,,common oracle-bone divination,,,,,4.0,,2.3010299956639813,2.0,0.09090909090909093,0.17777777777777778,2.0,0.0,,CnYngsh,0.2222222222222222,"[0, 1, 0, 0, 0, 0, 0, 0, 1]",44.0,3.1441629188348035e-05,0.0,,0.5005215112029261,0.0,25.311329952303794,0.8703728615106021,0.0,22.0,1.4267804015090377,0.0,1.0000000000000002,0.018633626800797536,0.0,1.9555555555555557,0.19005224656661068,0.0,22.0,0.5122902978364832,0.0,0.0,0.0,0.0,,0.2561953598846418,0.0
159,CnYngsh-3800,['Middle Yellow River Valley'],Yangshao,-3800,-3700,10000.0,,200.0,1,,,2.0,,1.0,0.1,0.1,,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,,1.0,0.1,1.0,1.0,0.1,1.0,0.1,1.0,0.1,0.1,0.1,,61.6,300,3.0,0.1,0.1,1.0,1.0,0.1,1.0,0.1,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.1,0.1,0.1,0.0,,0.1,0.1,,0.1,0.1,0.1,,['50S'],['East Asia'],0.0,quasipolity,,,Peiligang,,Longshan,China,1000000,,,,,,,Shamanic funeral,once per generation,once per generation,once per generation,,,,,,,,,common oracle-bone divination,,,,common oracle-bone divination,,,,,4.0,,2.3010299956639813,2.0,0.09090909090909093,0.17777777777777778,2.0,0.0,,CnYngsh,0.2222222222222222,"[0, 1, 0, 0, 0, 0, 0, 0, 1]",48.0,3.1441629188348035e-05,0.0,,0.5005311904748578,0.0,27.612359947967775,0.8704223593422586,0.0,24.0,1.4268159102188274,0.0,1.090909090909091,0.018639245293817823,0.0,2.1333333333333333,0.19006404329471124,0.0,24.0,0.5123613152560624,0.0,0.0,6.01688953824115e-06,0.0,,0.2562693948105043,0.0
160,CnYngsh-3700,['Middle Yellow River Valley'],Yangshao,-3700,-3600,10000.0,,200.0,1,,,2.0,,1.0,0.1,0.1,,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,,1.0,0.1,1.0,1.0,0.1,1.0,0.1,1.0,0.1,0.1,0.1,,61.6,300,3.0,0.1,0.1,1.0,1.0,0.1,1.0,0.1,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.1,0.1,0.1,0.0,,0.1,0.1,,0.1,0.1,0.1,,['50S'],['East Asia'],0.0,quasipolity,,,Peiligang,,Longshan,China,1000000,,,,,,,Shamanic funeral,once per generation,once per generation,once per generation,,,,,,,,,common oracle-bone divination,,,,common oracle-bone divination,,,,,4.0,,2.3010299956639813,2.0,0.09090909090909093,0.17777777777777778,2.0,0.0,,CnYngsh,0.2222222222222222,"[0, 1, 0, 0, 0, 0, 0, 0, 1]",52.0,4.332160467533628e-05,0.0,,0.5005727341972138,0.0,29.913389943631756,0.8703934640638462,0.0,26.0,1.4267876217764837,0.0,1.1818181818181819,0.018634119091759754,0.0,2.311111111111111,0.19005727501892644,0.0,26.0,0.5123119586388208,0.0,0.0,6.01688953824115e-06,0.0,,0.25622305569954584,0.0
